id	start	end	type	head	neclass	person	quote	gender	human	number	cluster	text
1153	4693	4693	pronoun	4693	-	3	I	f	1	pl	1120	Zij
1154	4696	4697	noun	4697	-	-	I	n	0	sg	1154	een deskundige
1155	4703	4703	pronoun	4703	-	3	I	f	1	pl	1120	zij
1156	4708	4710	noun	4710	-	-	I	n	0	sg	1156	buitengewoon groote waarde
1157	4713	4713	pronoun	4713	-	2	I	fm	1	sg	1157	Gij
1158	4719	4719	pronoun	4719	-	3	I	f	1	pl	1120	zij
1159	4723	4723	pronoun	4723	-	3	O	f	1	sg	1152	Zij
1160	4725	4727	noun	4727	-	-	O	n	0	sg	1160	een platte doos
1161	4731	4731	pronoun	4731	-	1	O	fm	1	sg	32	mij
1162	4733	4735	noun	4735	-	-	O	-	-	sg	1162	der prachtigste paarlen
1163	4733	4733	pronoun	4733	-	3	O	f	1	sg	1152	der
1164	4736	4736	pronoun	4736	-	-	O	-	-	sg	1162	die
1165	4737	4737	pronoun	4737	-	1	O	fm	1	sg	32	ik
1166	4743	4744	noun	4744	-	-	I	n	0	sg	1166	Uw verhaal
1167	4743	4743	pronoun	4743	-	2	I	fm	1	both	1167	Uw
1168	4751	4752	name	4752	PER	-	O	m	1	sg	3	Sherlock Holmes
1169	4756	4756	pronoun	4756	-	2	I	fm	1	sg	1169	u
1170	4767	4770	noun	4770	-	-	I	n	0	sg	1170	dat wel juist heden
1171	4774	4775	noun	4775	-	-	I	n	0	sg	1171	de reden
1172	4777	4777	pronoun	4777	-	1	I	fm	1	sg	1172	ik
1173	4779	4779	pronoun	4779	-	2	I	m	1	sg	3	u
1174	4785	4785	pronoun	4785	-	1	I	fm	1	sg	1172	ik
1175	4786	4787	noun	4787	-	-	I	n	0	sg	319	dezen brief
1176	4789	4789	pronoun	4789	-	-	I	-	-	sg	319	dien
1177	4790	4790	pronoun	4790	-	2	I	fm	1	sg	3	gij
1178	4800	4800	pronoun	4800	-	2	I	fm	1	sg	1178	u
1179	4804	4804	name	4804	PER	-	O	m	1	sg	3	Holmes
1180	4807	4808	noun	4808	-	-	I	-	-	sg	1180	de enveloppe
1181	4812	4812	pronoun	4812	-	2	I	fm	1	both	1181	u
1182	4817	4817	name	4817	LOC	-	I	n	0	sg	1030	Londen
1183	4818	4820	name	4820	PER	-	I	m	1	sg	1183	S. W. Datum
1184	4825	4825	name	4825	LOC	-	I	n	0	sg	1184	Hum
1185	4827	4834	noun	4828	-	-	I	n	0	sg	1185	De afdruk van een mansduim in den hoek
1186	4830	4834	noun	4831	-	-	I	n	0	sg	1186	een mansduim in den hoek
1187	4833	4834	noun	4834	-	-	I	n	0	sg	1187	den hoek
1188	4839	4840	noun	4840	-	-	I	n	0	sg	1188	den besteller
1189	4842	4843	noun	4843	-	-	I	-	-	sg	1189	Beste kwaliteit
1190	4846	4848	noun	4846	-	-	I	n	0	sg	1190	Enveloppe van six-pence
1191	4848	4848	noun	4848	-	-	I	-	-	pl	1191	six-pence
1192	4849	4850	noun	4850	-	-	I	n	0	sg	1192	het pak
1193	4852	4854	noun	4854	-	-	I	m	1	sg	103	Een zonderling man
1194	4867	4875	noun	4869	-	-	O	n	0	sg	1194	den derden pilaar van de linkerbuitenzijde van het Lyceum-Theatre
1195	4871	4875	noun	4872	-	-	O	-	-	sg	1195	de linkerbuitenzijde van het Lyceum-Theatre
1196	4874	4875	name	4875	LOC	-	O	n	0	sg	1196	het Lyceum-Theatre
1197	4878	4878	pronoun	4878	-	2	O	f	1	sg	1197	gij
1198	4885	4885	noun	4885	-	-	O	m	1	pl	1198	vrienden
1199	4888	4888	pronoun	4888	-	2	O	f	1	sg	1197	Gij
1200	4890	4893	noun	4893	-	-	O	f	1	sg	1197	een slecht behandeld meisje
1201	4895	4895	pronoun	4895	-	2	O	f	1	sg	1197	u
1202	4897	4897	noun	4897	-	-	O	n	0	sg	1202	gerechtigheid
1203	4906	4906	pronoun	4906	-	2	O	f	1	sg	1197	gij
1204	4907	4907	pronoun	4907	-	3	O	n	0	sg	1202	dit
1205	4915	4917	noun	4917	-	-	O	m	1	sg	1205	Uw onbekende vriend
1206	4915	4915	pronoun	4915	-	2	O	fm	1	both	1206	Uw
1207	4925	4928	noun	4928	-	-	I	n	0	sg	86	een zeer aardig geheim
1208	4932	4932	pronoun	4932	-	2	I	f	1	sg	1197	gij
1209	4936	4937	name	4937	PER	-	I	n	0	sg	865	Miss Morstan
1210	4944	4945	noun	4945	-	-	I	n	0	sg	1210	de vraag
1211	4946	4946	pronoun	4946	-	-	I	n	0	sg	1210	die
1212	4947	4947	pronoun	4947	-	1	I	f	1	sg	1197	ik
1213	4948	4948	pronoun	4948	-	2	I	fm	1	sg	1213	u
1214	4956	4956	pronoun	4956	-	1	I	fm	1	pl	1214	wij
1215	4962	4962	pronoun	4962	-	2	I	f	1	sg	1197	gij
1216	4964	4964	pronoun	4964	-	1	I	fm	1	sg	1216	ik
1217	4970	4971	name	4971	PER	-	I	m	1	sg	103	Dr. Watson
1218	4974	4976	noun	4976	-	-	I	m	1	sg	103	de rechte man
1219	4978	4979	noun	4979	-	-	I	m	1	sg	1219	Uw briefschrijver
1220	4978	4978	pronoun	4978	-	2	I	fm	1	both	1220	Uw
1221	4982	4983	noun	4983	-	-	I	m	1	pl	1198	twee vrienden
1222	4985	4985	pronoun	4985	-	3	I	m	1	sg	1219	Hij
1223	4987	4987	pronoun	4987	-	1	I	fm	1	sg	1216	ik
1224	4997	4997	pronoun	4997	-	3	I	m	1	sg	1219	hij
1225	5003	5003	pronoun	5003	-	3	O	f	1	sg	1197	zij
1226	5008	5009	noun	5009	-	-	O	n	0	sg	1226	haar stem
1227	5008	5008	pronoun	5008	-	3	O	f	1	sg	1197	haar
1228	5012	5012	pronoun	5012	-	1	I	fm	1	sg	32	Ik
1229	5014	5014	pronoun	5014	-	1	I	fm	1	sg	32	mij
1230	5019	5020	noun	5020	-	-	I	n	0	sg	1230	eene eer
1231	5026	5026	pronoun	5026	-	1	O	fm	1	sg	32	ik
1232	5031	5031	pronoun	5031	-	1	I	fm	1	sg	32	ik
1233	5032	5032	pronoun	5032	-	2	I	fm	1	sg	1233	u
1234	5037	5037	noun	5037	-	-	I	f	1	sg	295	dienst
1235	5044	5044	pronoun	5044	-	2	I	fm	1	sg	1235	Gij
1236	5052	5052	pronoun	5052	-	3	O	f	1	sg	295	zij
1237	5055	5055	pronoun	5055	-	1	I	f	1	sg	295	ik
1238	5066	5066	pronoun	5066	-	1	I	fm	1	sg	295	ik
1239	5067	5067	pronoun	5067	-	1	I	fm	1	sg	295	mij
1240	5073	5073	pronoun	5073	-	1	I	fm	1	sg	295	ik
1241	5084	5084	pronoun	5084	-	1	I	fm	1	sg	295	ik
1242	5102	5102	name	5102	PER	-	O	m	1	sg	3	Holmes
1243	5109	5110	noun	5110	-	-	I	n	0	sg	1210	een vraag
1244	5113	5114	noun	5114	-	-	I	n	0	sg	415	dit handschrift
1245	5115	5117	noun	5115	-	-	I	n	0	sg	415	hetzelfde als dat
1246	5119	5126	noun	5120	-	-	I	n	0	pl	1246	de adressen op de doosjes met de paarlen
1247	5122	5126	noun	5123	-	-	I	n	0	pl	1247	de doosjes met de paarlen
1248	5125	5126	noun	5126	-	-	I	-	-	sg	1162	de paarlen
1249	5130	5130	pronoun	5130	-	1	I	f	1	sg	295	Ik
1250	5132	5132	pronoun	5132	-	3	I	n	0	pl	1247	ze
1251	5134	5134	pronoun	5134	-	1	I	fm	1	sg	295	mij
1252	5138	5138	pronoun	5138	-	3	O	f	1	sg	295	zij
1253	5141	5141	pronoun	5141	-	3	O	f	1	sg	295	zij
1254	5142	5142	pronoun	5142	-	3	O	m	1	sg	3	hem
1255	5143	5147	noun	5145	-	-	O	n	0	sg	1255	een half dozijn stukjes papier
1256	5146	5147	noun	5146	-	-	O	n	0	pl	1256	stukjes papier
1257	5151	5151	pronoun	5151	-	2	I	f	1	sg	295	Gij
1258	5154	5155	noun	5155	-	-	I	n	0	sg	1258	een model-cliënt
1259	5162	5162	pronoun	5162	-	1	I	fm	1	pl	1259	ons
1260	5168	5168	pronoun	5168	-	3	O	m	1	sg	3	Hij
1261	5170	5174	noun	5171	-	-	O	n	0	pl	1261	de papiertjes op de tafel
1262	5173	5174	noun	5174	-	-	O	n	0	sg	1262	de tafel
1263	5179	5180	noun	5180	-	-	O	n	0	sg	313	het een
1264	5182	5183	noun	5183	-	-	O	-	-	sg	458	het andere
1265	5186	5186	pronoun	5186	-	3	I	m	1	pl	1198	Zij
1266	5189	5191	noun	5191	-	-	I	n	0	sg	426	een verdraaide hand
1267	5195	5196	noun	5196	-	-	I	n	0	sg	319	de brief
1268	5200	5200	pronoun	5200	-	3	O	m	1	sg	3	hij
1269	5210	5211	noun	5211	-	-	I	fm	1	sg	1269	de schrijver
1270	5218	5219	name	5219	MISC	-	I	n	0	sg	1270	de #e#
1271	5225	5229	noun	5226	-	-	I	n	0	sg	1271	de krul van de #s#
1272	5228	5229	name	5229	MISC	-	I	n	0	pl	1272	de #s#
1273	5231	5231	pronoun	5231	-	3	I	n	0	pl	1272	Die
1274	5235	5236	noun	5236	-	-	I	fm	1	sg	1274	denzelfden persoon
1275	5238	5238	pronoun	5238	-	1	I	m	1	sg	3	Ik
1276	5242	5245	noun	5243	-	-	I	-	-	sg	1276	ijdele hoop bij u
1277	5245	5245	pronoun	5245	-	2	I	fm	1	sg	1277	u
1278	5248	5249	name	5249	PER	-	I	n	0	sg	865	Miss Morstan
1279	5257	5258	noun	5258	-	-	I	n	0	sg	426	deze hand
1280	5260	5260	pronoun	5260	-	3	I	-	-	sg	1276	die
1281	5262	5263	noun	5263	-	-	I	m	1	sg	634	uwen vader
1282	5262	5262	pronoun	5262	-	2	I	fm	1	both	1282	uwen
1283	5274	5275	noun	5275	-	-	I	n	0	sg	1283	Dit antwoord
1284	5277	5277	pronoun	5277	-	1	I	m	1	sg	3	ik
1285	5279	5279	pronoun	5279	-	1	I	fm	1	pl	1285	Wij
1286	5281	5281	pronoun	5281	-	2	I	fm	1	sg	1286	u
1287	5293	5293	pronoun	5293	-	1	I	fm	1	sg	3	mij
1288	5294	5295	noun	5295	-	-	I	n	0	pl	1288	de papieren
1289	5300	5300	pronoun	5300	-	1	I	fm	1	sg	3	ik
1290	5301	5302	noun	5302	-	-	I	n	0	sg	191	de zaak
1291	5324	5325	noun	5325	-	-	O	-	-	sg	1291	onze bezoekster
1292	5324	5324	pronoun	5324	-	1	O	fm	1	pl	855	onze
1293	5328	5334	noun	5331	-	-	O	-	-	sg	1293	met een vriendelijken blik op ons beiden
1294	5329	5330	noun	5330	-	-	O	n	0	sg	1294	een vriendelijken
1295	5333	5333	pronoun	5333	-	1	O	fm	1	pl	855	ons
1296	5338	5341	noun	5339	-	-	O	n	0	sg	1296	haar doos met paarlen
1297	5338	5338	pronoun	5338	-	3	O	n	0	sg	1294	haar
1298	5341	5341	noun	5341	-	-	O	-	-	sg	1162	paarlen
1299	5344	5345	noun	5345	-	-	O	fn	1	sg	1299	haren boezem
1300	5344	5344	pronoun	5344	-	3	O	n	0	sg	1296	haren
1301	5350	5351	noun	5351	-	-	O	n	0	sg	881	het vertrek
1302	5353	5353	pronoun	5353	-	1	O	fm	1	sg	32	Mij
1303	5355	5357	noun	5356	-	-	O	n	0	sg	1303	het venster plaatsende
1304	5359	5359	pronoun	5359	-	1	O	fm	1	sg	32	ik
1305	5360	5360	pronoun	5360	-	3	O	fn	1	sg	1299	haar
1306	5362	5363	noun	5363	-	-	O	fn	-	sg	501	de straat
1307	5367	5373	noun	5369	-	-	O	n	0	sg	1307	haar grijs hoedje met de witte veder
1308	5367	5367	pronoun	5367	-	3	O	fn	-	sg	501	haar
1309	5371	5373	noun	5373	-	-	O	n	0	sg	896	de witte veder
1310	5375	5376	noun	5376	-	-	O	n	0	sg	1310	een vogel
1311	5379	5381	noun	5381	-	-	O	n	0	sg	1311	de dichte menigte
1312	5384	5387	noun	5387	-	-	I	f	1	sg	1312	Wat een aantrekkelijke vrouw
1313	5384	5384	pronoun	5384	-	3	I	n	0	sg	1307	Wat
1314	5391	5391	pronoun	5391	-	1	O	fm	1	sg	32	ik
1315	5394	5394	pronoun	5394	-	1	O	fm	1	sg	32	mij
1316	5396	5397	noun	5397	-	-	O	m	1	sg	52	mijn metgezel
1317	5396	5396	pronoun	5396	-	1	O	fm	1	sg	32	mijn
1318	5400	5400	pronoun	5400	-	3	O	m	1	sg	52	Hij
1319	5402	5403	noun	5403	-	-	O	n	0	sg	287	zijn pijp
1320	5402	5402	pronoun	5402	-	3	O	m	1	sg	52	zijn
1321	5409	5410	noun	5410	-	-	O	n	0	pl	1321	halfgesloten oogen
1322	5413	5414	noun	5414	-	-	O	n	0	sg	1322	zijn fauteuil
1323	5413	5413	pronoun	5413	-	3	O	m	1	sg	52	zijn
1324	5418	5418	pronoun	5418	-	3	I	f	1	sg	1312	zij
1325	5423	5423	pronoun	5423	-	3	O	m	1	sg	52	hij
1326	5425	5426	noun	5426	-	-	O	-	-	sg	1326	langwijligen toon
1327	5429	5429	pronoun	5429	-	1	I	m	1	sg	52	ik
1328	5437	5437	pronoun	5437	-	2	I	m	1	sg	52	Gij
1329	5440	5441	noun	5441	-	-	I	m	1	sg	52	een automaat
1330	5444	5445	noun	5445	-	-	I	n	0	sg	1330	een rekenmachine
1331	5449	5449	pronoun	5449	-	1	O	fm	1	sg	32	ik
1332	5459	5459	pronoun	5459	-	2	I	fm	1	sg	1332	u
1333	5462	5462	pronoun	5462	-	3	O	m	1	sg	52	Hij
1334	5470	5472	noun	5472	-	-	I	n	0	sg	391	het grootste belang
1335	5476	5476	pronoun	5476	-	3	O	m	1	sg	52	hij
1336	5479	5480	noun	5480	-	-	I	n	0	sg	570	uw oordeel
1337	5479	5479	pronoun	5479	-	2	I	fm	1	both	1337	uw
1338	5486	5487	noun	5487	-	-	I	n	0	pl	1338	persoonlijke eigenschappen
1339	5489	5490	noun	5490	-	-	I	-	-	sg	1339	Een cliënt
1340	5493	5493	pronoun	5493	-	1	I	m	1	sg	52	mij
1341	5495	5496	noun	5496	-	-	I	-	-	sg	1339	eene eenheid
1342	5498	5502	noun	5499	-	-	I	n	0	sg	1342	een factor in een vraagstuk
1343	5501	5502	noun	5502	-	-	I	n	0	sg	710	een vraagstuk
1344	5504	5509	noun	5509	-	-	I	n	0	pl	1344	De op het gemoed werkende eigenschappen
1345	5506	5507	noun	5507	-	-	I	n	0	sg	1345	het gemoed
1346	5511	5513	noun	5513	-	-	I	n	0	sg	1346	een zuivere redeneering
1347	5518	5518	pronoun	5518	-	1	I	fm	1	sg	52	Ik
1348	5520	5520	pronoun	5520	-	2	I	fm	1	sg	1348	u
1349	5521	5522	noun	5522	-	-	I	n	0	sg	716	de verzekering
1350	5524	5526	noun	5526	-	-	I	f	1	sg	1312	de bekoorlijkste vrouw
1351	5528	5528	pronoun	5528	-	-	I	f	1	sg	1312	die
1352	5529	5529	pronoun	5529	-	1	I	fm	1	sg	52	ik
1353	5540	5542	noun	5542	-	-	I	fm	1	pl	1353	drie kleine kinderen
1354	5544	5545	noun	5545	-	-	I	-	-	sg	1354	hunne levensverzekeringssom
1355	5544	5544	pronoun	5544	-	3	I	fm	1	pl	1353	hunne
1356	5551	5556	noun	5553	-	-	I	m	1	sg	103	de terugstootendste man onder mijne bekenden
1357	5555	5556	noun	5556	-	-	I	fm	1	pl	1357	mijne bekenden
1358	5555	5555	pronoun	5555	-	1	I	fm	1	sg	52	mijne
1359	5557	5558	noun	5558	-	-	I	m	1	sg	103	een filantroop
1360	5561	5561	pronoun	5561	-	-	I	m	1	sg	103	die
1361	5563	5570	noun	5565	-	-	I	n	0	pl	1361	een kwart millioen aan de armen van Londen
1362	5567	5570	noun	5568	-	-	I	n	0	pl	1362	de armen van Londen
1363	5570	5570	name	5570	LOC	-	I	n	0	sg	1030	Londen
1364	5577	5578	noun	5578	-	-	I	n	0	sg	211	dit geval
1365	5584	5584	pronoun	5584	-	1	I	m	1	sg	52	Ik
1366	5587	5587	noun	5587	-	-	I	n	0	pl	1366	uitzonderingen
1367	5589	5590	noun	5590	-	-	I	n	0	sg	1367	Een uitzondering
1368	5594	5595	noun	5595	-	-	I	n	0	sg	648	den regel
1369	5598	5598	pronoun	5598	-	2	I	fm	1	sg	32	gij
1370	5601	5602	noun	5602	-	-	I	n	0	sg	450	de gelegenheid
1371	5608	5609	noun	5609	-	-	I	n	0	sg	415	een handschrift
1372	5610	5611	noun	5611	-	-	I	n	0	sg	1372	een karakter-studie
1373	5618	5625	noun	5619	-	-	I	n	0	sg	570	uw oordeel omtrent het geschrijf van dezen knaap
1374	5618	5618	pronoun	5618	-	2	I	fm	1	both	1374	uw
1375	5621	5625	noun	5622	-	-	I	n	0	sg	1375	het geschrijf van dezen knaap
1376	5624	5625	noun	5625	-	-	I	m	1	sg	1376	dezen knaap
1377	5637	5637	pronoun	5637	-	1	O	fm	1	sg	32	ik
1378	5640	5648	noun	5641	-	-	I	m	1	sg	103	Een man van zaken en tamelijk vast van karakter
1379	5643	5643	noun	5643	-	-	I	n	0	pl	1379	zaken
1380	5648	5648	noun	5648	-	-	I	n	0	sg	572	karakter
1381	5651	5651	name	5651	PER	-	O	m	1	sg	3	Holmes
1382	5653	5654	noun	5654	-	-	O	n	0	sg	224	het hoofd
1383	5661	5663	noun	5663	-	-	I	n	0	pl	1383	zijn lange letters
1384	5661	5661	pronoun	5661	-	3	I	m	1	sg	3	zijn
1385	5667	5667	pronoun	5667	-	3	O	m	1	sg	103	hij
1386	5670	5670	pronoun	5670	-	3	I	fm	1	pl	1357	zij
1387	5674	5675	noun	5675	-	-	I	-	-	sg	1387	de gewone
1388	5678	5679	name	5679	MISC	-	I	n	0	sg	1388	Die #d#
1389	5682	5683	name	5683	MISC	-	I	n	0	sg	1389	een #a#
1390	5686	5687	name	5687	MISC	-	I	n	0	both	1390	die #l#
1391	5689	5690	name	5690	MISC	-	I	n	0	sg	1270	een #e#
1392	5693	5695	noun	5693	-	-	I	m	1	pl	1392	Mannen van karakter
1393	5695	5695	noun	5695	-	-	I	n	0	sg	572	karakter
1394	5698	5705	noun	5699	-	-	I	n	0	sg	1394	een onderscheid tusschen hunne gewone en lange letters
1395	5701	5705	noun	5705	-	-	I	n	0	pl	1395	hunne gewone en lange letters
1396	5701	5701	pronoun	5701	-	3	I	m	1	pl	1392	hunne
1397	5709	5709	pronoun	5709	-	3	I	m	1	pl	1392	zij
1398	5717	5721	noun	5717	-	-	I	n	0	sg	1398	besluiteloosheid in zijne #k# 's
1399	5719	5721	name	5721	MISC	-	I	n	0	both	1399	zijne #k# 's
1400	5719	5719	pronoun	5719	-	3	I	n	0	sg	1398	zijne
1401	5723	5728	noun	5723	-	-	I	n	0	sg	1401	gevoel van eigenwaarde in zijne hoofdletters
1402	5725	5728	noun	5725	-	-	I	n	0	sg	1402	eigenwaarde in zijne hoofdletters
1403	5727	5728	noun	5728	-	-	I	n	0	pl	1403	zijne hoofdletters
1404	5727	5727	pronoun	5727	-	3	I	n	0	sg	1402	zijne
1405	5731	5731	pronoun	5731	-	1	I	m	1	sg	103	Ik
1406	5737	5737	pronoun	5737	-	1	I	fm	1	sg	103	Ik
1407	5744	5744	pronoun	5744	-	1	I	fm	1	sg	103	mij
1408	5745	5745	pronoun	5745	-	2	I	fm	1	sg	1408	u
1409	5746	5747	noun	5747	-	-	I	n	0	sg	422	dit boek
1410	5751	5757	noun	5751	-	-	I	n	0	sg	313	een der merkwaardigste die ooit geschreven werden
1411	5752	5753	noun	5753	-	-	I	-	-	pl	1411	der merkwaardigste
1412	5754	5754	pronoun	5754	-	-	I	-	-	pl	1411	die
1413	5762	5763	noun	5763	-	-	O	n	0	sg	1413	Het martelaarschap
1414	5765	5766	noun	5766	-	-	O	m	1	sg	103	den man
1415	5770	5771	name	5771	PER	-	I	m	1	sg	1415	Winwood Reade
1416	5773	5773	pronoun	5773	-	1	I	fm	1	sg	1416	Ik
1417	5782	5782	pronoun	5782	-	1	O	fm	1	sg	32	Ik
1418	5785	5793	noun	5786	-	-	O	-	-	sg	1418	de vensternis met het aangeduide boek in mijn hand
1419	5788	5793	noun	5790	-	-	O	n	0	sg	1419	het aangeduide boek in mijn hand
1420	5792	5793	noun	5793	-	-	O	n	0	sg	1420	mijn hand
1421	5792	5792	pronoun	5792	-	1	O	fm	1	sg	32	mijn
1422	5796	5797	noun	5797	-	-	O	-	-	pl	1422	mijne gedachten
1423	5796	5796	pronoun	5796	-	1	O	fm	1	sg	32	mijne
1424	5801	5802	noun	5802	-	-	O	n	0	sg	86	het werk
1425	5803	5804	noun	5804	-	-	O	-	-	pl	1422	des schrijvers
1426	5806	5807	noun	5807	-	-	O	n	0	pl	1426	Mijn gedachten
1427	5806	5806	pronoun	5806	-	1	O	fm	1	sg	32	Mijn
1428	5810	5812	noun	5812	-	-	O	fn	1	sg	1428	onze laatste bezoekster
1429	5810	5810	pronoun	5810	-	1	O	fm	1	pl	855	onze
1430	5816	5817	noun	5817	-	-	O	n	0	sg	1430	haren glimlach
1431	5816	5816	pronoun	5816	-	3	O	fn	-	sg	1428	haren
1432	5819	5825	noun	5822	-	-	O	-	-	pl	1432	die diepe gevoelvolle tonen van hare stem
1433	5824	5825	noun	5825	-	-	O	n	0	sg	1226	hare stem
1434	5824	5824	pronoun	5824	-	3	O	n	0	sg	1430	hare
1435	5828	5830	noun	5830	-	-	O	n	0	sg	86	het vreemdsoortig geheim
1436	5831	5831	pronoun	5831	-	3	O	n	0	sg	86	dat
1437	5832	5832	pronoun	5832	-	3	O	f	1	sg	1428	haar
1438	5836	5836	pronoun	5836	-	3	O	f	1	sg	1428	zij
1439	5841	5846	noun	5842	-	-	O	n	0	sg	1439	het tijdstip van haar vaders verdwijning
1440	5844	5846	noun	5846	-	-	O	n	0	sg	1440	haar vaders verdwijning
1441	5844	5844	pronoun	5844	-	3	O	f	1	sg	1428	haar
1442	5850	5850	pronoun	5850	-	3	O	f	1	sg	1428	zij
1443	5856	5858	noun	5858	-	-	O	n	0	sg	1443	een schoone leeftijd
1444	5863	5864	noun	5864	-	-	O	n	0	sg	1444	haar zelfvertrouwen
1445	5863	5863	pronoun	5863	-	3	O	f	1	sg	1428	haar
1446	5869	5869	noun	5869	-	-	O	n	0	sg	61	ondervinding
1447	5878	5878	pronoun	5878	-	1	O	fm	1	sg	32	ik
1448	5884	5886	noun	5886	-	-	O	n	0	pl	1448	zulke gevaarlijke gedachten
1449	5888	5888	pronoun	5888	-	1	O	fm	1	sg	32	mij
1450	5892	5892	pronoun	5892	-	1	O	fm	1	sg	32	ik
1451	5894	5895	noun	5895	-	-	O	n	0	sg	1451	mijn lessenaar
1452	5894	5894	pronoun	5894	-	1	O	fm	1	sg	32	mijn
1453	5898	5898	pronoun	5898	-	1	O	fm	1	sg	32	mij
1454	5901	5904	noun	5902	-	-	O	n	0	sg	1454	mijn verhandeling over pathologie
1455	5901	5901	pronoun	5901	-	1	O	fm	1	sg	32	mijn
1456	5904	5904	noun	5904	-	-	O	n	0	sg	1456	pathologie
1457	5910	5910	pronoun	5910	-	1	O	fm	1	sg	32	ik
1458	5913	5915	noun	5915	-	-	O	m	1	sg	1458	Een arm geneesheer
1459	5918	5920	noun	5920	-	-	O	n	0	sg	1459	een zwak been
1460	5923	5925	noun	5925	-	-	O	n	0	sg	1460	een zwakker fortuin
1461	5928	5928	pronoun	5928	-	1	O	fm	1	sg	32	ik
1462	5930	5931	noun	5931	-	-	O	n	0	pl	1462	zulke dingen
1463	5936	5936	pronoun	5936	-	3	O	f	1	sg	1428	Zij
1464	5938	5939	noun	5939	-	-	O	n	0	sg	1339	eene eenheid
1465	5941	5942	noun	5942	-	-	O	n	0	sg	1342	een factor
1466	5949	5949	pronoun	5949	-	1	O	fm	1	sg	32	mijn
1467	5959	5959	pronoun	5959	-	3	O	f	1	sg	1428	haar
1468	5961	5962	noun	5962	-	-	O	m	1	sg	103	een man
1469	5970	5976	noun	5970	-	-	O	n	0	sg	1469	haar door onbereikbare luchtkasteelen op te vroolijken
1470	5972	5976	noun	5973	-	-	O	n	0	pl	1470	onbereikbare luchtkasteelen op te vroolijken
1471	5976	5976	noun	5976	-	-	O	-	-	sg	1471	vroolijken
1472	5978	5979	noun	5979	-	-	O	n	0	sg	1472	DERDE HOOFDSTUK
1473	5982	5982	noun	5982	-	-	O	n	0	sg	398	onderzoek
1474	5989	5989	name	5989	PER	-	O	m	1	sg	3	Holmes
1475	5992	5992	pronoun	5992	-	3	O	m	1	sg	3	Hij
1476	5994	5998	noun	5998	-	-	O	mn	-	sg	3	opgeruimd en zeer goed gemutst
1477	6003	6003	pronoun	6003	-	3	O	m	1	sg	3	hem
1478	6011	6012	noun	6012	-	-	O	n	0	sg	1478	een gemoedsgesteldheid
1479	6013	6013	pronoun	6013	-	-	O	n	0	sg	1478	die
1480	6015	6015	noun	6015	-	-	O	-	-	sg	1480	ontzenuwing
1481	6025	6026	noun	6026	-	-	I	n	0	sg	933	deze aangelegenheid
1482	6030	6030	pronoun	6030	-	3	O	m	1	sg	3	hij
1483	6032	6034	noun	6033	-	-	O	n	0	sg	1483	den kop thee
1484	6036	6036	pronoun	6036	-	-	O	n	0	sg	1483	dien
1485	6037	6037	pronoun	6037	-	1	O	fm	1	sg	32	ik
1486	6039	6039	pronoun	6039	-	3	O	m	1	sg	3	hem
1487	6044	6045	noun	6045	-	-	I	n	0	pl	241	de feiten
1488	6048	6049	noun	6049	-	-	I	n	0	sg	487	ééne verklaring
1489	6059	6059	pronoun	6059	-	2	I	fm	1	sg	1489	gij
1490	6075	6075	pronoun	6075	-	1	I	fm	1	sg	1490	Ik
1491	6077	6078	noun	6078	-	-	I	n	0	sg	86	een feit
1492	6080	6080	pronoun	6080	-	3	I	n	0	sg	86	dat
1493	6081	6082	noun	6082	-	-	I	n	0	sg	1493	een veronderstelling
1494	6092	6095	noun	6095	-	-	I	n	0	sg	1493	een zeer vage veronderstelling
1495	6097	6099	noun	6099	-	-	I	-	-	pl	1495	De nadere bizonderheden
1496	6105	6105	pronoun	6105	-	1	I	fm	1	sg	1490	Ik
1497	6107	6107	noun	6107	-	-	I	n	0	sg	454	zooeven
1498	6109	6112	noun	6110	-	-	I	n	0	pl	1498	oude nummers van de
1499	6112	6112	noun	6112	-	-	I	m	1	sg	1122	de
1500	6114	6114	name	6114	MISC	-	O	n	0	sg	1123	Times
1501	6119	6123	name	6123	PER	-	I	m	1	sg	865	Majoor Sholto van Upper Norwood
1502	6125	6130	noun	6125	-	-	I	-	-	sg	1502	oud-gediende van het 34e regiment Bombay-Infanterie
1503	6127	6130	name	6130	MISC	-	I	n	0	both	1503	het 34e regiment Bombay-Infanterie
1504	6148	6148	name	6148	PER	-	I	m	1	sg	3	Holmes
1505	6151	6151	pronoun	6151	-	1	I	m	1	sg	3	ik
1506	6158	6158	pronoun	6158	-	3	I	n	0	sg	454	dit
1507	6166	6166	pronoun	6166	-	2	I	m	1	sg	3	Gij
1508	6168	6168	pronoun	6168	-	1	I	m	1	sg	3	mij
1509	6174	6175	noun	6175	-	-	I	n	0	sg	1509	deze zijde
1510	6177	6178	name	6178	PER	-	I	fm	1	sg	865	Kapitein Morstan
1511	6181	6185	noun	6183	-	-	I	m	1	sg	865	De eenige persoon in Londen
1512	6185	6185	name	6185	LOC	-	I	n	0	sg	1030	Londen
1513	6186	6186	pronoun	6186	-	-	I	fm	1	sg	865	dien
1514	6187	6187	pronoun	6187	-	3	I	m	1	sg	865	hij
1515	6192	6193	name	6193	PER	-	I	m	1	sg	865	Majoor Sholto
1516	6195	6196	name	6196	PER	-	I	m	1	sg	865	Majoor Sholto
1517	6203	6203	pronoun	6203	-	3	I	m	1	sg	865	hij
